OBJECTID,Name,Address,Phone,Website,NAICS_Code,NAICS_Info,MarketType,Materials,Latitude,Longitude
27,Der-Tex Corporation,"1 Lehner Rd, Saco, ME, 04072-1837",(207) 284-5931,www.dertexcorp.com,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,43.518637,-70.45081
28,Floracraft Corporation,"1 Longfellow Pl, Ludington, MI, 49431-1591",(231) 845-5127,www.floracraft.com,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,43.9689,-86.4444
29,Nexus Plastics Incorporated,"1 Loretto Ave, Hawthorne, NJ, 07506-1300",(973) 427-3311,www.nexusplastics.com,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,Potential Primary End Market,Plastics,40.945969,-74.14862
30,"Ensinger Grenloch, Inc.","1 Main St, Grenloch, NJ, 08032",(856) 227-0500,www.ensingerplastics.com,326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",Potential Primary End Market,Plastics,39.7811,-75.0604
31,"Microlumen, Inc.","1 Microlumen Way, Oldsmar, FL, 34677-2983",(813) 886-1200,www.microlumen.com,326121,Unlaminated Plastics Profile Shape Manufacturing,Potential Primary End Market,Plastics,28.052325,-82.65736
32,"Sonoco Plastics, Inc.","1 N 2nd St, Hartsville, SC, 29550-3305",(843) 383-7000,www.sonoco.com,326121,Unlaminated Plastics Profile Shape Manufacturing,Potential Primary End Market,Plastics,34.377364,-80.06599
33,"Sonoco Corrflex, LLC","1 N 2nd St, Hartsville, SC, 29550-3305",(843) 383-7272,www.sonoco.com,326121,Unlaminated Plastics Profile Shape Manufacturing,Potential Primary End Market,Plastics,34.377364,-80.06599
34,"Bbmc, Inc.","1 N Main St, Hancock, MA, 01237-9782",(413) 443-3333,www.forevermugs.com,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,42.517433,-73.22789
35,"Panolam Industries, Inc.","1 Nevamar Pl, Hampton, SC, 29924-2162",(803) 943-7407,www.panolam.com,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,Potential Primary End Market,Plastics,32.8776,-81.1168
36,"Logoplaste USA Syracuse, LLC","1 Olive Grove St, Rome, NY, 13441-4815", , ,326160,Plastics Bottle Manufacturing,Potential Primary End Market,Plastics,43.219719,-75.40325
37,Sofie Co.,"1 Pickens Rd, Nitro, WV, 25143-2530",(304) 755-4343,www.jrs.eu,325220,Artificial and Synthetic Fibers and Filaments Manufacturing,Potential Primary End Market,Plastics,38.433111,-81.83711
38,Pioneer Plastics Corporation,"1 Pionite Rd, Auburn, ME, 04210-3840",(207) 784-9111,www.panolam.com,326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",Potential Primary End Market,Plastics,44.070452,-70.25122
39,Pioneer Plastics Corporation,"1 Pionite Rd, Auburn, ME, 04210-3840",(207) 784-9111,www.panolam.com,326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",Potential Primary End Market,Plastics,44.070452,-70.25122
40,Gilman Corporation,"1 Polly Ln, Gilman, CT, 06336",(860) 887-7080,www.gilmancorp.com,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,41.576135,-72.20157
41,Stepan Company,"1 Polymer Way, Columbus, GA, 31907-9454",(706) 562-0800,www.stepan.com,325212,Synthetic Rubber Manufacturing,Potential Primary End Market,Plastics,32.5228,-84.8844
42,Bixby International Corporation,"1 Preble Rd, Newburyport, MA, 01950-4042",(978) 462-4100,www.bixbyintl.com,326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",Potential Primary End Market,Plastics,42.797513,-70.88281
43,Covestro LLC,"1 Progress Dr, Morrisville, PA, 19067-3702", ,www.covestro.us,325212,Synthetic Rubber Manufacturing,Potential Primary End Market,Plastics,40.170862,-74.76965
44,"Ring Container Technologies, Llc.","1 Ring Dr, Saint Joseph, MO, 64503-1511",(816) 232-0983,www.ringcompanies.com,326160,Plastics Bottle Manufacturing,Potential Primary End Market,Plastics,39.7333,-94.8017
45,Broadway Kleer-Guard Corp.,"1 S Middlesex Ave, Monroe Township, NJ, 08831-3726",(609) 662-3970,www.shipmasterbags.com,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,Potential Primary End Market,Plastics,40.33382,-74.46113
46,Flexcon Industrial LLC,"1 S Spencer Rd, Spencer, MA, 01562-2643",(210) 798-1900,www.flexconindustrial.com,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,42.233489,-72.01183
47,4 OEM Plastics LLC,"1 Sarazen CT, San Antonio, TX, 78257-1709",(602) 501-7068, ,326220,Rubber and Plastics Hoses and Belting Manufacturing,Potential Primary End Market,"Plastics, Rubber",29.648702,-98.61141
48,Silgan Dispensing Systems Covit America Corporation,"1 Seemar Rd, Watertown, CT, 06795-1638",(860) 274-6791,www.albea-group.com,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,41.618095,-73.08956
49,"Transcendia, Inc.","1 Shoreline Dr Ste 6, Guilford, CT, 06437-2978", ,www.transcendia.com,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,Potential Primary End Market,Plastics,41.28098,-72.65764
50,Plymouth Foam LLC,"1 Souther Gateway St, Gnadenhutten, OH, 44629",(740) 254-1188,www.plymouthfoam.com,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,40.3613,-81.4326
51,"Carr Management, Inc.","1 Tara Blvd Ste 303, Nashua, NH, 03062-2809",(603) 888-1315,www.plasticind.com,326160,Plastics Bottle Manufacturing,Potential Primary End Market,Plastics,42.708846,-71.4561
52,"Hancor, Inc.","1 Wm Donnelly Ind Pkwy, Waverly, NY, 14892-1599",(607) 565-3033,www.hancor.com,326121,Unlaminated Plastics Profile Shape Manufacturing,Potential Primary End Market,Plastics,42.003435,-76.52086
53,"Wireless Mic Belts, LLC","10 Benning St Ste 164, West Lebanon, NH, 03784-3402",(603) 865-5347,www.wirelessmicbelts.com,326220,Rubber and Plastics Hoses and Belting Manufacturing,Potential Primary End Market,"Plastics, Rubber",43.632892,-72.31663
54,"Schwebel Plastic Film Company, Inc.","10 Dogwood Hills Rd, Pound Ridge, NY, 10576-1508", , ,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,Potential Primary End Market,Plastics,41.221587,-73.56178
55,Flexaust Inc,"10 Industrial Way Ste 2, Amesbury, MA, 01913-3222",(978) 388-1005,www.flexaust.com,326220,Rubber and Plastics Hoses and Belting Manufacturing,Potential Primary End Market,"Plastics, Rubber",42.855689,-70.90704
56,Contitech Thermopol LLC,"10 Interstate Dr, Somersworth, NH, 03878-1209",(603) 692-6300,www.continental-industry.com,326220,Rubber and Plastics Hoses and Belting Manufacturing,Potential Primary End Market,"Plastics, Rubber",43.261408,-70.90581
57,Osaap America LLC,"10 Kidder Rd, Chelmsford, MA, 01824-3375",(877) 652-7227,www.osaapamerica.com,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,42.583323,-71.38984
58,Sealed Air Corporation,"10 Old Sherman Tpke, Danbury, CT, 06810-4159",(203) 791-3597,www.sealedair.com,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,41.410455,-73.40746
59,"Carlisle Construction Materials, LLC","10 Rexel CT, Terrell, TX, 75160",(214) 515-5200,www.carlisleconstructionmaterials.com,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,32.7291,-96.3264
60,Dura-Line Corporation,"10 Steven Taylor Blvd, McAlester, OK, 74501-8603",(918) 302-0330,www.duraline.com,326122,Plastics Pipe and Pipe Fitting Manufacturing,Potential Primary End Market,Plastics,34.9564,-95.7275
61,Riley Mountain Products Inc,"10 Water St, Antrim, NH, 03440-3923",(603) 588-7234,www.artekonline.us,326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",Potential Primary End Market,Plastics,43.024728,-71.93539
62,Solkor Specialty Chemicals Inc.,"10 Westwood Ln, Irvington, NY, 10533-1838",(646) 652-8300, ,325212,Synthetic Rubber Manufacturing,Potential Primary End Market,Plastics,41.038371,-73.86414
63,Covestro LLC,"100 Bayer Rd, Pittsburgh, PA, 15205-9707", ,www.covestro.us,325212,Synthetic Rubber Manufacturing,Potential Primary End Market,Plastics,40.443983,-80.17161
64,Tg Fluid Systems USA Corporation,"100 Brighton Interior Dr, Brighton, MI, 48116-7469",(810) 220-6161,www.toyodagosei.com,326121,Unlaminated Plastics Profile Shape Manufacturing,Potential Primary End Market,Plastics,42.545673,-83.80448
65,"Ifco Systems Us, LLC","100 Constitution Dr, McDonough, GA, 30253-7515",(770) 957-1136,www.ifco.com,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,Potential Primary End Market,Plastics,33.405387,-84.16187
66,"Audbear, LLC","100 Damon Allen Way # 41, Palestine, TX, 75801-0015",(903) 516-2699, ,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,31.707,-95.7113
67,"Allcoat Technology, Inc.","100 Eames St, Wilmington, MA, 01887-3371",(978) 988-0880,www.allcoattech.com,325212,Synthetic Rubber Manufacturing,Potential Primary End Market,Plastics,42.530305,-71.15365
68,"Foam Fabricators, Inc.","100 Formad Industries Dr, Fort Madison, IA, 52627-9504",(319) 372-0400,www.foamfabricatorsinc.com,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,40.6529,-91.3833
69,Jogo Enterprises,"100 Glendale Ave, Muscle Shoals, AL, 35661-1724",(256) 386-7587,www.shoalsproducts.com,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,Potential Primary End Market,Plastics,34.758979,-87.65443
70,Jbb Packaging LLC,"100 Grace Dr, Weldon, NC, 27890-1200",(201) 470-8501,www.jbbpkg.com,326112,Plastics Packaging Film and Sheet (including Laminated) Manufacturing,Potential Primary End Market,Plastics,36.43473,-77.62255
71,"Ufp Technologies, Inc.","100 Hale St, Newburyport, MA, 01950-3504",(978) 352-2200,www.ufpt.com,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,42.80318,-70.91009
72,Patterson Properties Corporation,"100 Hale St, Newburyport, MA, 01950-3504", , ,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,42.80318,-70.91009
73,American Louver Company,"100 Howard Ave, Des Plaines, IL, 60018-1958",(800) 772-0355,www.americanlouver.com,326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",Potential Primary End Market,Plastics,42.015825,-87.91872
74,Charlotte Pipe and Foundry Company,"100 Industrial Park Rd, Muncy, PA, 17756-8038",(570) 546-7666,www.charlottepipe.com,326122,Plastics Pipe and Pipe Fitting Manufacturing,Potential Primary End Market,Plastics,41.224092,-76.80038
75,"Samson Plastic Pipe, Inc.","100 Industrial Park, Samson, AL, 36477-5790",(334) 898-7124,www.samsonplasticpipe.com,326122,Plastics Pipe and Pipe Fitting Manufacturing,Potential Primary End Market,Plastics,31.102286,-86.01513
76,Ajedium Film Group LLC,"100 Interchange Blvd, Newark, DE, 19711-3549",(302) 452-6609, ,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,Potential Primary End Market,Plastics,39.658751,-75.78145
77,Wallmark of Florida Inc,"100 Keyes Ave, Sanford, FL, 32773-6068",(407) 320-0858,www.walmark.com,326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",Potential Primary End Market,Plastics,28.758389,-81.26652
78,"First State Container, LLC","100 Lake Dr Ste 106, Newark, DE, 19702-3351",(603) 888-1315, ,326160,Plastics Bottle Manufacturing,Potential Primary End Market,Plastics,39.61928,-75.75264
79,"Armacell, LLC","100 Locust Ave, Spencer, WV, 25276-1312",(304) 927-1380,www.armacell.com,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,38.803569,-81.3543
80,Harmony LL Plastics Inc,"100 Main St Ste 2c, Bristol, PA, 19007-6108",(215) 943-8888, ,326111,Plastics Bag and Pouch Manufacturing,Potential Primary End Market,Plastics,40.136044,-74.81806
81,Sunshine Plastics Inc,"100 Main St Unit 2, Bristol, PA, 19007-6108",(215) 943-8888, ,326111,Plastics Bag and Pouch Manufacturing,Potential Primary End Market,Plastics,40.136044,-74.81806
82,"Drainage Products, Inc.","100 Main St, Haviland, OH, 45851-8603",(419) 622-6951,www.haviland-drainage.com,326122,Plastics Pipe and Pipe Fitting Manufacturing,Potential Primary End Market,Plastics,41.01908,-84.58458
83,Schless Bottles Inc.,"100 Middlesex Ave Ste 1b, Carteret, NJ, 07008-3499",(917) 588-1395,www.schlessbottles.com,326160,Plastics Bottle Manufacturing,Potential Primary End Market,Plastics,40.571746,-74.22035
84,Strux Corp,"100 Montauk Hwy, Lindenhurst, NY, 11757-5835",(516) 768-3969,www.smartenergysprayfoam.com,326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",Potential Primary End Market,Plastics,40.679555,-73.36115
85,Oak Circle Enterprises LLC,"100 N Brand Blvd Ste 634, Glendale, CA, 91203-2641",(818) 516-4379, ,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,Potential Primary End Market,Plastics,34.146413,-118.2549
86,Foamcraft Inc,"100 N Industrial Pkwy, Mitchell, IN, 47446-8037",(812) 849-3350,www.foamcraftinc.com,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,38.743474,-86.46516
87,"Delstar, Inc.","100 N Point Ctr E Ste 600, Alpharetta, GA, 30022-8263",(770) 569-4200,www.swmintl.com,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,Potential Primary End Market,Plastics,34.045613,-84.30056
88,Delstar Holding Corp.,"100 N Point Ctr E Ste 600, Alpharetta, GA, 30022-8263",(800) 514-0186,www.swmintl.com,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,Potential Primary End Market,Plastics,34.045613,-84.30056
89,"Delssar Air, Inc.","100 N Point Ctr E Ste 600, Alpharetta, GA, 30022-8263",(800) 514-0186, ,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,Potential Primary End Market,Plastics,34.045613,-84.30056
90,"Swm-Argotec, LLC","100 N Point Ctr E Ste 600, Alpharetta, GA, 30022-8263",(800) 514-0186,www.swmintl.com,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,Potential Primary End Market,Plastics,34.045613,-84.30056
91,"Swm Luxembourg Service, LLC","100 N Point Ctr E Ste 600, Alpharetta, GA, 30022-8263", ,www.swmintl.com,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,Potential Primary End Market,Plastics,34.045702,-84.30051
92,Atlas Roofing Corporation,"100 Pine View Dr, Hampton, GA, 30228-3141", ,www.atlasroofing.com,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,33.409241,-84.29183
93,Rheogistics LLC,"100 Polymer Dr, Picayune, MS, 39466-5441",(601) 749-8845,www.rheogistics.com,325212,Synthetic Rubber Manufacturing,Potential Primary End Market,Plastics,30.5129,-89.6893
94,Ram Belting Company Inc,"100 Production CT Ste 3, New Britain, CT, 06051-2914",(860) 438-7029,www.rambelting.com,326220,Rubber and Plastics Hoses and Belting Manufacturing,Potential Primary End Market,"Plastics, Rubber",41.66489,-72.75748
95,"United Solutions, Inc.","100 Rainwater St, Sardis, MS, 38666-1128",(662) 487-0068, ,326111,Plastics Bag and Pouch Manufacturing,Potential Primary End Market,Plastics,34.438296,-89.91638
96,Sealed Air Corporation,"100 Rogers Bridge Rd A, Duncan, SC, 29334-9731",(864) 433-2000,www.sealedair.com,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,34.91045,-82.10385
97,"Cryovac, LLC","100 Rogers Bridge Rd, Duncan, SC, 29334-9731", ,www.sealedair.com,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,34.91045,-82.10385
98,Package Development Company Inc.,"100 Round Hill Dr Ste 8, Rockaway, NJ, 07866-1220",(973) 983-8500,www.packagedevelopmentcompany.com,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,Potential Primary End Market,Plastics,40.931277,-74.48866
99,Aqua Lily Pad,"100 Sunburst Cir, Mankato, MN, 56001-4792",(507) 381-9402,www.aqualilypad.com,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,44.129265,-93.99006
100,"Architectural Foam Supply, Inc.","100 SW 12th Ave, Pompano Beach, FL, 33069-3222",(954) 943-6949,www.architecturalfoamflorida.com,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,26.230699,-80.14023
101,Summers Acquisition Corporation,"100 Tennis Center Dr, Marietta, OH, 45750-8802",(740) 373-0303,www.summersrubber.com,326220,Rubber and Plastics Hoses and Belting Manufacturing,Potential Primary End Market,"Plastics, Rubber",39.393781,-81.40478
102,Diversified Industrial Supply LLC,"100 Terminal St, Charlestown, MA, 02129-1980",(800) 244-3647, ,326220,Rubber and Plastics Hoses and Belting Manufacturing,Potential Primary End Market,"Plastics, Rubber",42.381915,-71.05655
103,"Acton Technologies, Inc.","100 Thompson St, Pittston, PA, 18640-1437",(570) 654-0612,www.actontech.com,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,Potential Primary End Market,Plastics,41.309758,-75.80602
104,Samson Industrial,"100 Trigard Ln, Summerville, SC, 29483-7325",(843) 851-2299,www.samsonindustrialonline.com,326220,Rubber and Plastics Hoses and Belting Manufacturing,Potential Primary End Market,"Plastics, Rubber",33.036625,-80.16612
105,Foamex L.P.,"100 W Matsonford Rd # 5, Wayne, PA, 19087-4558",(610) 565-2374,www.fxi.com,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,40.06036,-75.33821
106,Foamex International Inc.,"100 W Matsonford Rd # 5, Wayne, PA, 19087-4558",(610) 744-2300,www.fxi.com,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,40.06036,-75.33821
107,"Fxi Holdings, Inc.","100 W Matsonford Rd, Radnor, PA, 19087-4558",(610) 744-2300,www.fxi.com,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,40.06036,-75.33821
108,"Fxi, Inc.","100 W Matsonford Rd, Wayne, PA, 19087-4558",(713) 673-0090,www.fxi.com,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,40.06036,-75.33821
109,"Hampden Papers, Inc.","100 Water St, Holyoke, MA, 01040-6298",(413) 536-1000,www.hampdenpapers.com,326112,Plastics Packaging Film and Sheet (including Laminated) Manufacturing,Potential Primary End Market,Plastics,42.198565,-72.59984
110,Sealed Air Corp.,"100 Westford Rd, Ayer, MA, 01432-1534",(508) 521-5694,www.sealedair.com,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,42.570938,-71.53062
111,Winpak Films Inc.,"100 Wihuri Pkwy, Senoia, GA, 30276-3487",(770) 599-6656,www.winpak.com,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,Potential Primary End Market,Plastics,33.30241,-84.565
112,Markel Corp.,"100 Witmer Rd Ste 170, Horsham, PA, 19044-2648",(610) 272-8960,www.markelcorporation.com,326121,Unlaminated Plastics Profile Shape Manufacturing,Potential Primary End Market,Plastics,40.166669,-75.13699
113,"CHI Fung Plastics, Inc.","1000 54th Ave, Oakland, CA, 94601-5646",(510) 532-4835,www.chifungplastics.com,326160,Plastics Bottle Manufacturing,Potential Primary End Market,Plastics,37.76524,-122.2083
114,"Thyssenkrupp Materials Na, Inc.","1000 5th St Thyssen Bldg, Miami Beach, FL, 33139", ,www.thyssenkrupp-materials-na.com,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,Potential Primary End Market,Plastics,25.774245,-80.13873
115,"Performance Ink, Inc.","1000 Atlas Rd, Columbia, SC, 29209-2534",(803) 748-1000,www.performance-ink.com,326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",Potential Primary End Market,Plastics,33.962426,-80.94762
116,Industrias Vassallo Inc,"1000 Carr 506, Coto Laurel, PR,",(787) 848-1515, ,326122,Plastics Pipe and Pipe Fitting Manufacturing,Potential Primary End Market,Plastics,18.0539,-66.5499
117,"Foamex Latin America, Inc","1000 Columbia Ave, Marcus Hook, PA, 19061-3921",(610) 744-2300, ,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,39.824982,-75.43267
118,Foamex Mexico II Inc,"1000 Columbia Ave, Marcus Hook, PA, 19061-3921", , ,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,39.824982,-75.43267
119,"Cryovac, LLC","1000 Dalton Ln Ste B, Bolingbrook, IL, 60490-3258", ,www.sealedair.com,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Potential Primary End Market,Plastics,41.658309,-88.13288
120,"Qp Holdings, LLC","1000 Davis Rd, Elgin, IL, 60123-1314",(847) 695-9700, ,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,Potential Primary End Market,Plastics,42.068089,-88.30391
121,Fiber Industries LLC,"1000 E McIver Rd, Darlington, SC, 29532-8100",(843) 591-1555,www.fiberindustries.com,325220,Artificial and Synthetic Fibers and Filaments Manufacturing,Potential Primary End Market,Plastics,34.263364,-79.8049
