OBJECTID,Name,Address,Phone,Website,NAICS_Code,NAICS_Info,MarketType,Materials,Latitude,Longitude
18,"Seagate III, Inc.","1 Michael Owens Way, Perrysburg, OH, 43551-2999", , ,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,41.52787,-83.64714
19,"Aci Ventures, Inc.","1 Michael Owens Way, Perrysburg, OH, 43551-2999", , ,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,41.52787,-83.64714
20,O-I Americas LLC,"1 Michael Owens Way, Perrysburg, OH, 43551-2999", ,www.o-i.com,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,41.52787,-83.64714
21,"Oi Advisors, Inc.","1 Michael Owens Way, Perrysburg, OH, 43551-2999", ,www.o-i.com,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,41.52787,-83.64714
22,"Oi Transfer, Inc.","1 Michael Owens Way, Perrysburg, OH, 43551-2999", , ,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,41.52787,-83.64714
23,"O-I Glass, Inc.","1 Michael Owens Way, Perrysburg, OH, 43551-2999",(567) 336-5000, ,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,41.52787,-83.64714
24,"Paddock Enterprises, LLC","1 Michael Owens Way, Perrysburg, OH, 43551-2999",(567) 336-5000, ,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,41.52787,-83.64714
25,Owens-Illinois General Inc.,"1 Michael Owens Way, Perrysburg, OH, 43551-2999",(567) 336-5000,www.o-i.com,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,41.52787,-83.64714
26,Owens-Brockway Glass Container Inc.,"1 Michael Owens Way, Perrysburg, OH, 43551-2999",(567) 336-8449,www.o-i.com,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,41.52787,-83.64714
27,"Owens-Brockway Packaging, Inc.","1 Michael Owens Way, Perrysburg, OH, 43551-2999",(567) 336-5000,www.o-i.com,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,41.52787,-83.64714
28,"Owens-Illinois Group, Inc.","1 Michael Owens Way, Perrysburg, OH, 43551-2999",(567) 336-5000,www.o-i.com,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,41.52787,-83.64714
29,Corning Incorporated,"1 Museum Way, Corning, NY, 14830-2253",(607) 974-8496,www.corning.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,42.149104,-77.05778
30,"Pittsburgh Corning, LLC","1 Owens Corning Pkwy, Toledo, OH, 43659-1000",(724) 327-6100,www.foamglas.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,41.646249,-83.536
31,Pittsburg Corning Corp Di,"1 Owens Corning Pkwy, Toledo, OH, 43659-1000",(724) 327-6100,www.pittsburghcorning.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,41.646249,-83.536
32,Corning Vitro Corporation,"1 Riverfront Plz, Corning, NY, 14830-2556",(607) 974-8605,www.corning.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,42.1424,-77.0614
33,"Discovery Labware, Inc.","1 Riverfront Plz, Corning, NY, 14831-0001", ,www.corning.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,42.145002,-77.05562
34,Corning Incorporated,"1 Riverfront Plz, Corning, NY, 14831-0002",(607) 974-9000,www.corning.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,42.142,-77.0577
35,Corning International Corporation,"1 Riverfront Plz, Corning, NY, 14831-0002",(607) 974-9000,www.corning.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,42.142,-77.0577
36,Corning Incorporated,"1 Riverfront Plz, Corning, NY, 14831-0002",(607) 248-2000,www.corning.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,42.142,-77.0577
37,"Corning Netoptix, Inc.","1 Riverfront Plz, Corning, NY, 14831-0002", ,www.corning.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,42.145002,-77.05562
38,Ardagh Glass Inc.,"1 Rotary Ctr, Evanston, IL, 60201-4422", ,www.ardaghgroup.com,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,42.0457,-87.682
39,"Pittsburgh Glass Works, LLC","1 Rte 220, Tipton, PA, 16684",(814) 684-2300,www.pgwglass.com,327211,Flat Glass Manufacturing,Potential Primary End Market,Glass,40.6358,-78.2961
40,"A C I America Holdings, Inc","1 Seagate, Toledo, OH, 43604-1558",(419) 247-5000, ,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,41.653287,-83.53109
41,Owens-Illinois De Puerto Rico,"1 Seagate, Toledo, OH, 43604-1558",(419) 874-9708,www.o-i.com,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,41.653287,-83.53109
42,Corning Incorporated,"1 W Market St Ste 601, Corning, NY, 14830-2673",(607) 974-4488,www.corning.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,42.143438,-77.05447
43,Sunset Glassblower,"1 Whitehead St, Key West, FL, 33040-6634",(305) 292-1282, ,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,24.558914,-81.8069
44,Glassroots Inc,"10 Bleeker St, Newark, NJ, 07102-1903",(973) 353-9555,www.glassroots.org,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,40.741208,-74.17148
45,"Ofs Fitel, LLC","10 Brightwave Blvd, Norcross, GA, 30071",(770) 798-4210,www.ofsoptics.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,33.930712,-84.18122
46,"Glasstemp, Inc.","10 Davis Dr, Bellwood, IL, 60104-1047", , ,327211,Flat Glass Manufacturing,Potential Primary End Market,Glass,41.89225,-87.89731
47,"New Hampshire Optical Systems, Inc.","10 N Southwood Dr, Nashua, NH, 03063-1819",(603) 391-2909,www.nhosystems.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,42.792317,-71.50227
48,The Glass Shop,"10 S Chestatee St Ste F, Dahlonega, GA, 30533-1215",(706) 864-9022,www.glassblowingshop.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,34.532209,-83.9851
49,Metro Glass & Metal LLC,"10 Wheeling Ave, Woburn, MA, 01801-6809",(781) 281-0667, ,327211,Flat Glass Manufacturing,Potential Primary End Market,Glass,42.500458,-71.13784
50,Lucia's Leatherwood Glass Co,"100 Canyon Gulch Rd, Bellvue, CO, 80512-5717",(970) 482-5462, ,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,40.61064,-105.232
51,Go Foton Corporation,"100 Century Center CT # 203, San Jose, CA, 95112-4512", ,www.gofoton.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,37.368382,-121.9149
52,Certainteed Corporation,"100 Certainteed Dr, Jonesburg, MO, 63351-2458",(636) 488-5221,www.certainteed.com,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,38.8702,-91.2558
53,Certainteed LLC,"100 Certainteed Dr, Jonesburg, MO, 63351-2458",(636) 235-5050,www.certainteed.com,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,38.8702,-91.2558
54,Art Arttig,"100 Chaddick Dr, Wheeling, IL, 60090-6006",(847) 804-8001,www.arttig.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,42.130305,-87.91823
55,Cbl Architectural Fiberglass Inc,"100 E Valley St, Hernando, MS, 38632-1928", ,www.cblarchitecturalfiberglass.net,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,34.825328,-89.98799
56,Brunswick Glass LLC,"100 Jersey Ave Ste C102, New Brunswick, NJ, 08901-3200",(732) 401-0759, ,327211,Flat Glass Manufacturing,Potential Primary End Market,Glass,40.488368,-74.4578
57,Universal Eyewear LLC,"100 Louis St Ste J-K, South Hackensack, NJ, 07606-1723",(201) 807-9000, ,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,40.857531,-74.04762
58,Sundown Liquidating Corp.,"100 Metro Dr, Terrell, TX, 75160-9104", ,www.kingspan.com,327211,Flat Glass Manufacturing,Potential Primary End Market,Glass,32.736781,-96.32226
59,Ralco Glassblowing Co,"100 S Rawhide, Liberty Hill, TX, 78642-4016",(512) 548-6495, ,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,30.685413,-97.93136
60,Mg Decor LLC,"100 Schindler CT APT 308, East Rutherford, NJ, 07073-2185",(201) 923-5493, ,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,40.809049,-74.08227
61,Brighter Holidays Inc,"100 SE Gemstone Cir, Lees Summit, MO, 64063-5108",(816) 525-2899, ,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,38.916489,-94.33135
62,Birmingham Oxmoor Valley,"100 Sunbelt Pkwy, Birmingham, AL, 35211-5958", ,www.ostergolfhouses.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,33.408201,-86.8823
63,"Protective Armored Systems, Inc.","100 Valley St, Lee, MA, 01238",(413) 637-1060,www.pasarmor.com,327211,Flat Glass Manufacturing,Potential Primary End Market,Glass,42.346199,-73.24456
64,"Patriot Armored Systems Holding, LLC","100 Valley St, Lee, MA, 01238-7701",(413) 637-1060,www.pasarmor.com,327211,Flat Glass Manufacturing,Potential Primary End Market,Glass,42.346199,-73.24456
65,Flabeg US Holding Inc.,"1000 Church St, Naugatuck, CT, 06770",(203) 729-5227, ,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,41.500065,-73.05645
66,West Coast Quartz Corporation,"1000 Corporate Way, Fremont, CA, 94539-6105",(510) 249-2160,www.wcq.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,37.498356,-121.9292
67,"Guardian Industries, LLC","1000 E North St, Albion, MI, 49224-1440",(517) 629-9464,www.guardian.com,327211,Flat Glass Manufacturing,Potential Primary End Market,Glass,42.254096,-84.73911
68,Scents and More,"1000 Georgia Ave, Etowah, TN, 37331-1006",(423) 263-2690,www.sermoclub.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,35.322729,-84.53133
69,Verallia,"1000 N Mission St, Sapulpa, OK, 74066-3149",(918) 224-1440, ,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,36.0099,-96.09893
70,Ardagh Glass Inc.,"1000 N Mission St, Sapulpa, OK, 74066-3149",(918) 224-1440,www.ardaghgroup.com,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,36.0099,-96.09893
71,"Piramal Glass - Usa, Inc.","1000 Taylor Ave, Park Hills, MO, 63601-1769",(573) 431-5743,www.piramalglassusa.com,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,37.861535,-90.52205
72,"Linoleum Sales Co., Inc.","1000 W Grand Ave, Oakland, CA, 94607-2933",(510) 652-1032,www.andersoncf.com,327211,Flat Glass Manufacturing,Potential Primary End Market,Glass,37.814971,-122.2809
73,Glasteel Parts & Services Inc,"1000 West Ave, Rochester, NY, 14611-2442",(585) 235-1010,www.pfaudler.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,43.14942,-77.6633
74,Ardagh Glass Inc.,"1001 13th Ave E, Bradenton, FL, 34208-2656", ,www.ardaghgroup.com,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,27.488108,-82.554
75,Renaissance Enterprises,"1001 Conant Ave, Burley, ID, 83318-1216",(208) 678-2127, ,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,42.540582,-113.7971
76,One Eared Cow Glass Inc,"1001 Huger St, Columbia, SC, 29201-3623",(803) 254-2444,www.oneearedcow.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,33.995242,-81.04386
77,"Pilkington North America, Inc.","1001 Hurricane St, Franklin, IN, 46131-1550",(317) 346-0621,www.pilkington.com,327211,Flat Glass Manufacturing,Potential Primary End Market,Glass,39.492227,-86.04867
78,"Specialty Seal Group, Inc.","1001 Lloyd Ave, Latrobe, PA, 15650-2644",(724) 539-1626,www.specialtysealgroup.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,40.298238,-79.39252
79,Mason Jars Company,"1001 State St Ste 1220, Erie, PA, 16501-1833",(814) 739-2296,www.masonjars.com,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,42.125369,-80.08244
80,Saxet Surface Science,"1001 Sunset Canyon Dr S, Dripping Springs, TX, 78620-4271", ,www.saxetsurfacescience.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,30.194912,-98.01935
81,Jaedylans Antique Glass Limited Liability Company,"10010 Mill Stone Dr, Mill Creek, PA, 17060-9543", , ,327211,Flat Glass Manufacturing,Potential Primary End Market,Glass,40.442634,-77.92502
82,"Elite Fiber Optics, LLC","10029 Pacific Ave, Franklin Park, IL, 60131-1830",(630) 225-9454,www.elitefiberoptics.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,41.940169,-87.87684
83,B & H LLC,"1004 Morton St, Baltimore, MD, 21201-5411",(410) 800-4298,www.bhchimneys.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,39.301202,-76.61666
84,Baoda Group,"1004 W West Covina Pkwy # 189, West Covina, CA, 91790-2810",(408) 498-9595, ,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,34.068557,-117.9313
85,GLN Enterprises,"10040 Karmont Ave, South Gate, CA, 90280-5417", ,www.glmenterprises.com,327211,Flat Glass Manufacturing,Potential Primary End Market,Glass,33.939166,-118.1662
86,Chickasaw Nation,"1005 N Country Club Rd, Ada, OK, 74820-2847",(580) 332-2796,www.chickasaw.net,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,34.786996,-96.65245
87,Glasforms,"10065 Donner Pass Rd, Truckee, CA, 96161-0409",(530) 587-8460, ,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,39.327887,-120.185
88,"H. I. S. C., Inc.","1009 Calle Recodo, San Clemente, CA, 92673-6237",(949) 492-8968,www.shopdepalma.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,33.452902,-117.599
89,Julia Gorzka Inc.,"1009 W Charter St, Tampa, FL, 33602-1001", , ,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,27.969213,-82.47384
90,Loretta EBY Hot Glass,"101 Concord Dr, Watkinsville, GA, 30677-2402",(706) 769-9703,www.lorettaeby.net,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,33.852147,-83.41746
91,"Edmund Optics, Inc.","101 E Gloucester Pike, Barrington, NJ, 08007-1331",(856) 547-3488,www.edmundoptics.com,327211,Flat Glass Manufacturing,Potential Primary End Market,Glass,39.867024,-75.04891
92,Libbey Inc.,"101 Grandview Heights Dr, Dane, WI, 53529-9501",(608) 849-2544,www.libbey.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,43.247697,-89.4942
93,Bayspec Inc.,"101 Hammond Ave, Fremont, CA, 94539-7468", , ,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,37.47614,-121.9224
94,D&B US Fictitious Company 346,"101 John F Kennedy Pkwy, Short Hills, NJ, 07078-2716",(610) 555-5555, ,327211,Flat Glass Manufacturing,Potential Primary End Market,Glass,40.741961,-74.36199
95,D&B US Fictitious Company 347,"101 John F Kennedy Pkwy, Short Hills, NJ, 07078-2716",(610) 555-5555, ,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,40.741961,-74.36199
96,D&B US Fictitious Company 348,"101 John F Kennedy Pkwy, Short Hills, NJ, 07078-2716",(610) 555-5555, ,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,40.741961,-74.36199
97,D&B US Fictitious Company 349,"101 John F Kennedy Pkwy, Short Hills, NJ, 07078-2716",(610) 555-5555, ,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,40.741961,-74.36199
98,Goose Bay Hand Blown Glass,"101 S Front St, Townsend, MT, 59644-2501",(406) 266-4496,www.goosebayhandblownglass.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,46.319088,-111.5212
99,Classical Homeopathy,"101 S Kendrick Ave, Gillette, WY, 82716-3844",(307) 670-9054,www.classicalhomeopathy.business.site,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,44.293767,-105.5025
100,Haze Glass Creations,"101 State St, Rutland, VT, 05701-2983",(802) 773-6262, ,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,43.609186,-72.98289
101,"AGC Flat Glass North America, Inc.","101 Total Solutions Way, Alabaster, AL, 35007-4817",(205) 685-1000,www.agc.com,327211,Flat Glass Manufacturing,Potential Primary End Market,Glass,33.189775,-86.78917
102,"AGC Automotive Alabama, Inc.","101 Total Solutions Way, Alabaster, AL, 35007-4817",(205) 685-1000, ,327211,Flat Glass Manufacturing,Potential Primary End Market,Glass,33.189775,-86.78917
103,General Glass International Corp.,"101 Venture Way, Secaucus, NJ, 07094-1825",(201) 553-1850,www.generalglass.com,327211,Flat Glass Manufacturing,Potential Primary End Market,Glass,40.775384,-74.07952
104,Comtex,"1010 Fleming Dr, Seguin, TX, 78155-3426",(830) 379-2010,www.comtex-nj.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,29.579553,-97.98672
105,Woodland Glass Arts Studio Inc,"1010 S Cody St, Lakewood, CO, 80226-4224",(303) 984-2231,www.penfoundglass.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,39.698707,-105.0917
106,Rodney Hackett,"1012 25th Ave SW, Great Falls, MT, 59404-3612",(406) 761-3710, ,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,47.48104,-111.3301
107,Furniture City Glass Corporation,"1012 Ken O Sha Ind Park, Grand Rapids, MI, 49508-8216",(616) 784-5500, ,327211,Flat Glass Manufacturing,Potential Primary End Market,Glass,42.906926,-85.64072
108,Bella Forte Glass Studio LLC,"1012 NW 81st St, Oklahoma City, OK, 73114-1908",(405) 659-6169,www.bellaforteglass.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,35.553805,-97.5304
109,Saint-Gobain Corporation,"10131 Governor Lane Blvd, Williamsport, MD, 21795-4027",(301) 223-1171,www.saint-gobain-northamerica.com,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,39.589621,-77.8084
110,Edwards Alum Co,"1016 7th St, Pleasant Grove, AL, 35127-1572", , ,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,33.491041,-86.98448
111,"Baralan Usa, Inc.","1016 E Burgrove St, Carson, CA, 90746-3514",(310) 635-0211,www.baralanusa.com,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,33.845009,-118.2548
112,Salt Lake City Chimes Plus,"1017 W Eclipse Way, Salt Lake City, UT, 84116-2126",(801) 322-1407,www.saltlakecitychimesplus.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,40.790217,-111.9199
113,Dlubak Glass Company,"1018 W 14th St, Okmulgee, OK, 74447-5600",(918) 752-0226,www.dlubak.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,35.614596,-95.98377
114,"Fiberglass and Composites Technology, LLC","10180 Southwest Blvd, Wichita, KS, 67215-8742",(316) 529-1356,www.a-fact.org,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,37.626538,-97.45982
115,Ardagh Glass Inc.,"10194 Crsspint Blvd Ste 4, Indianapolis, IN, 46256",(317) 558-1002,www.ardaghgroup.com,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,39.93781,-86.02417
116,"Mountain Blown Glass, Inc.","101a W Elkhorn Ave, Estes Park, CO, 80517",(970) 577-0880,www.mountainblownglass.net,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,40.37617,-105.5239
117,Mark Russell,"102 E Grove St, Greeneville, TN, 37745-5006",(423) 638-6547, ,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,36.16774,-82.82276
118,"Pilkington North America, Inc.","102 Industry Dr, Versailles, KY, 40383-1526",(859) 873-2914,www.pilkington.com,327211,Flat Glass Manufacturing,Potential Primary End Market,Glass,38.053611,-84.71625
119,"Optisource, LLC","102 Mountain Park Pl NW D, Albuquerque, NM, 87114-2292",(505) 792-0277,www.optisourcellc.net,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,35.194706,-106.6078
120,Low Price Auto Glass,"1020 Northville St # 100, Houston, TX, 77038-3124",(281) 448-8080, ,327211,Flat Glass Manufacturing,Potential Primary End Market,Glass,29.908732,-95.41997
121,"Clearedge Solutions, Inc.","1020 Rock Ave, San Jose, CA, 95131-1610",(408) 262-2800, ,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,37.391958,-121.9052
122,Uti Global Inc.,"1021 S Wolfe Rd Ste 200, Sunnyvale, CA, 94086-8876",(530) 902-5081, ,327211,Flat Glass Manufacturing,Potential Primary End Market,Glass,37.35503,-122.0142
123,Pacific Interconnection LLC,"1022 N 33rd Pl, Renton, WA, 98056-1932",(425) 277-9527,www.pacificinterco.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,47.52141,-122.205
124,Worldwide Glass Resources Inc.,"1022 Spruce St, Vineland, NJ, 08360-2841",(856) 205-1508,www.wwglassresource.com,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,39.49694,-75.01263
125,"Lewis, John Glass Studio","10229 Pearmain St, Oakland, CA, 94603-3023",(510) 635-4607,www.johnlewisglass.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,37.735958,-122.1783
126,Cardinal Glass Industries Inc,"1024 E Madison St, Spring Green, WI, 53588-8038",(608) 588-7009,www.cardinalcorp.com,327211,Flat Glass Manufacturing,Potential Primary End Market,Glass,43.1752,-90.0647
127,Valley Construction Products and Glass Service LLC,"1024 Talisman Dr, Martinsburg, WV, 25403-2188", , ,327211,Flat Glass Manufacturing,Potential Primary End Market,Glass,39.523791,-77.98693
128,Mazomanie Glass Works,"10250 E Mathewson Rd, Mazomanie, WI, 53560-9790",(608) 795-2336, ,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,43.191331,-89.77609
129,Convivial Production Inc,"1026 Hickory St, Kansas City, MO, 64101-1315",(808) 283-6041,www.convivialproduction.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,39.102324,-94.60142
130,"V Eye P Eyewear & Optical, LLC","10260 SW 56th St, Miami, FL, 33165-7015",(305) 666-2365, ,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,25.715663,-80.35985
131,Corning Incorporated,"103 Canada Rd, Painted Post, NY, 14870-9153", ,www.corning.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,42.160577,-77.1058
132,Fair Haven Glass,"103 Clinton Ave, New Haven, CT, 06513-3102",(203) 773-3040,www.exacthosting.com,327212,Other Pressed and Blown Glass and Glassware Manufacturing,Potential Primary End Market,Glass,41.312239,-72.89112
133,Knight,"103 E Locust St, Lafayette, TN, 37083-1219", , ,327213,Glass Container Manufacturing,Potential Primary End Market,Glass,36.520945,-86.02527
