OBJECTID,Name,Address,Phone,Website,NAICS_Code,NAICS_Info,MarketType,Materials,Latitude,Longitude
32,"Denim North America, LLC","1 Marubeni Dr, Columbus, GA, 31907-3052",(706) 569-0404,www.dnatextilegroup.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,32.50094,-84.88345
33,Essentially Denim LLC,"1 N 4th Pl APT 27l, Brooklyn, NY, 11249-3348", , ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,40.719177,-73.96429
34,"Willacoochee Industrial Fabrics, Inc.","1 Nashville Mills Rd, Nashville, GA, 31639-3400",(229) 686-3780,www.winfabusa.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,31.190535,-83.238
35,"Propex Operating Company, LLC","1 Nashville Mills Rd, Nashville, GA, 31639-3400", ,www.propexglobal.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,31.190535,-83.238
36,"Saint-Gobain Adfors America, Inc.","1 New Bond St, Worcester, MA, 01606-2614",(508) 795-2500,www.adfors.com,313230,Nonwoven Fabric Mills,Potential Primary End Market,Textiles,42.305153,-71.80105
37,Guilford of Maine Inc,"1 Oak Ridge Dr, Guilford, ME, 04443-6363",(207) 876-3331, ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,45.165346,-69.3745
38,"Contitech Usa, Inc.","1 Osmunda St, Porterdale, GA, 30014-1945", ,www.continental-industry.com,313220,Narrow Fabric Mills and Schiffli Machine Embroidery,Potential Primary End Market,Textiles,33.573066,-83.89849
39,The Visual Canvas,"1 Player Pl, Amarillo, TX, 79124-1715",(806) 679-8194, ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,35.23111,-101.8914
40,Booth Felt Co Inc,"1 Progress Dr Ste 1 # 1, Dover, NH, 03820-5537",(603) 330-3334,www.boothfelt.com,313230,Nonwoven Fabric Mills,Potential Primary End Market,Textiles,43.178862,-70.90265
41,"Master Fibers, Inc.","1 Recon Dr, Houlka, MS, 38850",(662) 568-3455, ,313230,Nonwoven Fabric Mills,Potential Primary End Market,Textiles,34.0521,-89.0467
42,Theodore Alexander Upholstery LLC,"1 Regency Industrial Blvd, Thomasville, NC, 27360-4940",(336) 472-7540,www.theodorealexander.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,35.864373,-80.05387
43,Wright & Family Inc,"1 S Hampton Cv, Conway, AR, 72034-7239",(501) 404-5577, ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,35.079101,-92.47929
44,The Texas A&M University System,"1 Sippel Rd, College Station, TX, 77843-0001",(979) 845-3414,www.tamus.edu,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,30.613706,-96.35463
45,Benfields Best Canvas,"1 Terry Ln SW, Rome, GA, 30165-3643",(239) 601-6830, ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,34.257911,-85.22755
46,"Blockboy Apparel, LLC","1 W Pnnsylvn Ave Ste 10, Towson, MD, 21204-5025",(443) 424-2066, ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,39.400529,-76.60308
47,R. H. Lindsay Company,"10 Barrington Rd, Boston, MA, 02124-5002",(617) 288-1155,www.rhlindsaywool.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,42.284885,-71.06035
48,Blue Mesa Alpacas LLC,"10 Blue Mesa Rd, Santa Fe, NM, 87508-1901",(505) 473-9316,www.bluemesaalpacas.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,35.513304,-105.9044
49,Suminoe Textile of America Corporation,"10 Commerce Dr, Gaffney, SC, 29340-4506",(864) 488-0053,www.suminoe.us,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,35.105666,-81.60092
50,Jet Speed Textiles,"10 E 31st St, Bayonne, NJ, 07002-4707", , ,313110,"Fiber, Yarn, and Thread Mills",Potential Primary End Market,Textiles,40.66978,-74.11262
51,Hathaway Creative Center,"10 Industrial St Ofc, Waterville, ME, 04901-5774",(207) 873-1800,www.hathawaycreativecenter.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,44.569979,-69.63579
52,The Denali Company L L C,"10 Jefferson St E, York, SC, 29745-1810",(803) 684-7904,www.denalico.com,313110,"Fiber, Yarn, and Thread Mills",Potential Primary End Market,Textiles,34.992026,-81.24323
53,Preaching From The Canvas LLC,"10 Maple St, Rochester, NH, 03867-2208", , ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,43.304663,-70.98233
54,Zig Zag Sail & Canvas,"10 Marina Dr, Seal Beach, CA, 90740-5917",(714) 325-6158, ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,33.746221,-118.1122
55,Tomelia Sail & Canvas,"10 Market St, Staatsburg, NY, 12580-5266",(845) 206-1972,www.tomelia.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,41.849575,-73.92951
56,"Highland Industries, Inc.","10 Northline Pl, Greensboro, NC, 27410-4842",(336) 855-0625,www.highlandindustries.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,36.089394,-79.84222
57,Material Imports,"10 Oxford Dr, Moonachie, NJ, 07074-1010",(201) 229-1180,www.materialimports.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,40.844852,-74.05192
58,Keystone Dyeing and Finishing Inc,"10 Pine Hill CT, Dayton, NJ, 08810-1631",(718) 482-7780, ,313240,Knit Fabric Mills,Potential Primary End Market,Textiles,40.358455,-74.49695
59,"Denim Nation of America, LLC","10 Pomona Dr, Brockton, MA, 02302-2634",(856) 362-4141, ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,42.099125,-70.98293
60,R-Pac International Corp.,"10 S 5th St Ste 435, Minneapolis, MN, 55402-1004",(612) 767-4425,www.r-pac.com,313220,Narrow Fabric Mills and Schiffli Machine Embroidery,Potential Primary End Market,Textiles,44.979486,-93.27203
61,Iris Adler,"10 Sturbridge Pl, Scarsdale, NY, 10583-6020",(914) 693-3373, ,313220,Narrow Fabric Mills and Schiffli Machine Embroidery,Potential Primary End Market,Textiles,40.985739,-73.78517
62,Captured On Canvas,"10 W 15th St APT 327, New York, NY, 10011-6818",(715) 826-0229,www.capturedoncanvas.us,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,40.736882,-73.99368
63,Vision Resources,"10 W 33rd St Rm 608, New York, NY, 10001-3306",(212) 967-7507, ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,40.747928,-73.9855
64,Four Winds Canvas Works LLC,"100 39th St, Astoria, OR, 97103-2499",(503) 325-9848,www.fourwindscanvas.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,46.19481,-123.7985
65,RMS Funwear,"100 Campfire Cir, Wimberley, TX, 78676-9542",(512) 557-1706,www.rmsfunwear.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,29.973196,-98.13134
66,"Beaufort Sail and Canvas, LLC","100 Cedar St, Beaufort, NC, 28516-1842", , ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,34.722025,-76.66544
67,Churchill Weavers Inc,"100 Churchill CT, Berea, KY, 40403-1324",(859) 986-4500,www.thechurchillco.com,313220,Narrow Fabric Mills and Schiffli Machine Embroidery,Potential Primary End Market,Textiles,37.578623,-84.28137
68,Tjt Sales Inc,"100 Clairmont Ave, Westwood, NJ, 07675-2840",(201) 666-3203, ,313110,"Fiber, Yarn, and Thread Mills",Potential Primary End Market,Textiles,40.986606,-74.04402
69,Jeffrey Dodd LLC,"100 Crosby St Rm 500, New York, NY, 10012-4715",(212) 845-9246,www.jeffreydodd.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,40.723587,-73.99727
70,Renee's Marine Canvas,"100 Cut Off Rd, Port Aransas, TX, 78373-4219",(361) 230-4564, ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,27.836877,-97.06905
71,Milliken & Company,"100 Dalton Dr, Pendleton, SC, 29670-9178",(706) 377-0240,www.milliken.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,34.625324,-82.78454
72,Milliken & Company,"100 Dalton Dr, Pendleton, SC, 29670-9178",(864) 646-5011,www.milliken.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,34.627723,-82.78058
73,"Polymer Group, Inc.","100 Fabpro Way, Kingman, KS, 67068-1701",(620) 532-4000,www.pginw.com,313110,"Fiber, Yarn, and Thread Mills",Potential Primary End Market,Textiles,37.6429,-98.1015
74,Donnas Canvas Creations,"100 Forest Ln, Southington, CT, 06489-3915",(860) 276-0327, ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,41.580348,-72.86602
75,Canvas Salon and Skin Bar LLC,"100 Galloway Rd, Galloway, OH, 43119-9248",(614) 960-2260, ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,39.95098,-83.1537
76,"Textile Management Associates, Inc.","100 Global Dr, Dalton, GA, 30720-5997",(706) 876-5700, ,313230,Nonwoven Fabric Mills,Potential Primary End Market,Textiles,34.739754,-84.96941
77,Alpaca Group LLC,"100 Haven Ave APT 3, Port Washington, NY, 11050-3920", , ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,40.823173,-73.68696
78,"Hdk Industries, Inc.","100 Industrial Park Dr, Rogersville, TN, 37857-2105",(423) 272-7119,www.hdkind.com,313230,Nonwoven Fabric Mills,Potential Primary End Market,Textiles,36.390351,-83.03731
79,Fibertex Nonwovens Inc.,"100 ISO Pkwy, Gray Court, SC, 29645-4856",(864) 876-6645,www.fibertex.com,313230,Nonwoven Fabric Mills,Potential Primary End Market,Textiles,34.616772,-82.12351
80,Dr David R Nalin,"100 Lucky Hill Rd, West Chester, PA, 19382-2045",(610) 430-1604, ,313220,Narrow Fabric Mills and Schiffli Machine Embroidery,Potential Primary End Market,Textiles,39.942031,-75.64405
81,"Rambler's Way Farm, Inc.","100 Market St Unit 100 # 100, Portsmouth, NH, 03801-3797",(603) 319-5141,www.ramblersway.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,43.078701,-70.75806
82,"Parkdale Mills, Incorporated","100 Mill St, Lexington, NC, 27295-1624",(336) 243-2141,www.parkdalemills.com,313110,"Fiber, Yarn, and Thread Mills",Potential Primary End Market,Textiles,35.837803,-80.25708
83,Gehring Tricot Corporation,"100 Motor Pkwy Ste 165, Hauppauge, NY, 11788-5165",(516) 747-4555,www.gehring-tricot.com,313240,Knit Fabric Mills,Potential Primary End Market,Textiles,40.80588,-73.26747
84,"Metro Canvas, LLC","100 N 22nd St APT 104, Philadelphia, PA, 19103-1340", , ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,39.956183,-75.17625
85,Denim Land,"100 N Maclay Ave, San Fernando, CA, 91340-2907",(818) 361-3456, ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,34.284334,-118.4398
86,Carter Fiberglass,"100 N Main St, Quapaw, OK, 74363",(918) 674-2325, ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,36.958018,-94.78776
87,Intertape Polymer Woven USA Inc.,"100 Paramount Dr Ste 300, Sarasota, FL, 34232-6051",(800) 474-8273,www.itape.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,27.336395,-82.4574
88,"Pro-Vac Usa, LLC","100 Patterson Ave, Bay City, MI, 48706-4136",(989) 684-7286,www.provacusa.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,43.614681,-83.87463
89,Bb Opco LLC,"100 Phoenix Ave, Enfield, CT, 06082-4441",(800) 274-1815, ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,41.974374,-72.58191
90,Leavers Lace Corporation,"100 Pulaski St, West Warwick, RI, 02893-5356",(401) 828-8117,www.leaverslacecorp.ypgs.net,313240,Knit Fabric Mills,Potential Primary End Market,Textiles,41.68739,-71.52663
91,"Goapparel, LLC","100 S Doheny Dr APT 1104, Los Angeles, CA, 90048-2998",(310) 702-2918,www.wastestops.com,313110,"Fiber, Yarn, and Thread Mills",Potential Primary End Market,Textiles,34.074517,-118.3897
92,"Parkdale Mills, Incorporated","100 S Main St, Landis, NC, 28088-1310",(704) 855-3164,www.parkdalemills.com,313110,"Fiber, Yarn, and Thread Mills",Potential Primary End Market,Textiles,35.545944,-80.61138
93,"Flyclip, LLC","100 S Pointe Dr APT 1903, Miami Beach, FL, 33139-7383",(305) 205-9088, ,313220,Narrow Fabric Mills and Schiffli Machine Embroidery,Potential Primary End Market,Textiles,25.768255,-80.13311
94,Project Canvas,"100 S River St, Aurora, IL, 60506-6082", , ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,41.757042,-88.31945
95,The White Canvas L L C,"100 Sita CT, Carnegie, PA, 15106-6507", , ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,40.409854,-80.09855
96,Aurora Australis Alpacas,"100 Stevens Dr, Marietta, TX, 75566-4800",(903) 490-7894, ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,33.175845,-94.54239
97,"Velour Premier Events, LLC","100 Taylor St, Nashville, TN, 37208-1742",(615) 258-5545,www.velourpremierevents.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,36.1802,-86.78536
98,"American Carpet Group, Inc.","100 Thomas St, Calhoun, GA, 30701-1730",(706) 602-2778,www.americancarpetgroup.com,313110,"Fiber, Yarn, and Thread Mills",Potential Primary End Market,Textiles,34.517954,-84.94568
99,Best Canvas Phoenix,"100 W Pinnacle Peak Rd, Phoenix, AZ, 85027-1425",(786) 956-3910, ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,33.7005,-112.1085
100,American Silk Mills LLC,"100 West Ave Ste 910, Jenkintown, PA, 19046-2642",(215) 561-4901,www.americansilk.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,40.0946,-75.13722
101,Nonwovens Inc,"100 Wotton St, North Chelmsford, MA, 01863-1336",(978) 251-8612,www.nonwovens.com,313230,Nonwoven Fabric Mills,Potential Primary End Market,Textiles,42.641821,-71.38249
102,"Ppc, LLC","1000 Armory Pl, Brandenburg, KY, 40108-1732",(800) 742-8603,www.ppcincorp.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,37.983289,-86.16617
103,Cbe Incorporated,"1000 Collins Ave, Colma, CA, 94014-3207", , ,313110,"Fiber, Yarn, and Thread Mills",Potential Primary End Market,Textiles,37.672269,-122.462
104,Milliken & Company,"1000 Elm St, Lagrange, GA, 30240-5010", ,www.milliken.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,33.024733,-85.04264
105,Pointe Snaps,"1000 Marsh Rd, Wilmington, DE, 19803-4340",(260) 602-0898,www.pointesnaps.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,39.78456,-75.50603
106,"Parkdale Mills, Incorporated","1000 Parkdale Dr, Belmont, NC, 28012-3574",(704) 913-3917,www.parkdalemills.com,313110,"Fiber, Yarn, and Thread Mills",Potential Primary End Market,Textiles,35.235223,-81.02036
107,Ramco Morris Laundromation,"1000 S 19th St, Harrisburg, PA, 17104-2910",(717) 214-9921,www.morrislaundromation.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,40.254665,-76.8548
108,"Lomac, Inc.","1000 Universal Studios Pl, Orlando, FL, 32819-7601",(407) 224-5110, ,313220,Narrow Fabric Mills and Schiffli Machine Embroidery,Potential Primary End Market,Textiles,28.477793,-81.47074
109,Canvas 3212 LLC,"1000 Venetian Way APT 104, Miami Beach, FL, 33139-1001", , ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,25.790107,-80.17528
110,Canvas 2812 LLC,"1000 Venetian Way APT 104, Miami Beach, FL, 33139-1001", , ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,25.790107,-80.17528
111,Seaman Corporation,"1000 Venture Blvd, Wooster, OH, 44691-9358",(330) 262-1111,www.seamancorp.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,40.809504,-81.96698
112,The Canvas Club Corporation,"1000 W Esplanade Ave # 1, Kenner, LA, 70065-6208", , ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,30.020964,-90.25412
113,Red Crinoline Quilts,"1000 W Grand Pkwy S A-105, Katy, TX, 77494-8307",(281) 232-2583,www.redcrinolinequilts.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,29.765011,-95.77666
114,Villa De Alpacas LLC,"10001 E Bay Harbor Dr 1n, Bay Harbor Islands, FL, 33154-1539",(301) 888-2742,www.marylandalpacafarm.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,25.89079,-80.13092
115,Hill Knitting Mills Inc,"10005 92nd Ave Ste Mgmt, Richmond Hill, NY, 11418-2910",(718) 846-5000, ,313240,Knit Fabric Mills,Potential Primary End Market,Textiles,40.690995,-73.84412
116,"Mosier Acrylic, LLC","10007 Cedardale Dr, Houston, TX, 77055-6001",(713) 467-5458,www.plexiglaspulpit.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,29.789927,-95.54067
117,"Urban Canvas, LLC","1001 Bannock St Unit 313, Denver, CO, 80204-4147",(303) 845-2600,www.urbancanvas.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,39.732176,-104.9903
118,Bluebird Gardens Quilt and Collectibles Inc,"1001 Bluebird Ln, Rolla, MO, 65401-8700",(573) 426-3510,www.bluebirdgardens.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,37.953354,-91.78963
119,Tomasini Inc,"1001 E 60th St, Los Angeles, CA, 90001-1018",(323) 231-2349,www.tomasinibedding.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,33.985741,-118.2577
120,"Elkin Marine Canvas, Inc.","1001 Hillcrest CT APT 114, Hollywood, FL, 33021-7868",(954) 822-1718, ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,26.000959,-80.19299
121,Lear Corporation,"1001 Military Cutoff Rd, Wilmington, NC, 28405-4376",(910) 794-5810,www.lear.com,313240,Knit Fabric Mills,Potential Primary End Market,Textiles,34.242068,-77.8276
122,Blank Canvas Studio A LLC,"1001 N Orange Ave, Orlando, FL, 32801-1018",(407) 902-1901,www.blankcanvasstudioa.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,28.558103,-81.37913
123,I T G Raeford,"1001 Turnpike Rd, Raeford, NC, 28376-8566",(910) 875-3736, ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,34.989962,-79.24264
124,J'S Printed Tees,"1001 Van Buren Ave, Indian Trail, NC, 28079-5541",(704) 893-0411, ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,35.087732,-80.65535
125,Howell Embroidery & Chenille,"1001 W Debard St, Palestine, TX, 75801-2635",(903) 729-3776, ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,31.762412,-95.64108
126,"Sun Fiberglass Products, Inc.","1002 Land O Lakes Blvd, Lutz, FL, 33549-2901",(813) 948-7816, ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,28.172139,-82.46139
127,Kfk Enterprises Inc.,"1002 South St, Blair, NE, 68008-2119", ,www.redvelvettextile.net,313110,"Fiber, Yarn, and Thread Mills",Potential Primary End Market,Textiles,41.539662,-96.1266
128,"Luxe Surfaces, Inc.","10028 Maumelle Blvd, Little Rock, AR, 72201",(501) 748-1113,www.luxesurfaces.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,34.828053,-92.42874
129,"Colorful Canvas, LLC","10028 Mumma Ford Rd, Rocky Ridge, MD, 21778-9110", , ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,39.627207,-77.32098
130,Canvas Art By Barbi,"1003 E Gail Dr, Gilbert, AZ, 85296-9779",(480) 305-3177,www.canvasartbybarbi.com,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,33.32412,-111.7692
131,Cover It Up,"1003 Honeycutt Rd, Fayetteville, NC, 28311-1047",(919) 353-9757,www.coveritup.us,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,35.150877,-78.91238
132,Ofm Inc.,"1003 Investment Blvd A, Apex, NC, 27502-0139",(919) 303-6389, ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,35.725285,-78.83869
133,Coffee On Canvas,"1003 Laurel CT, Fircrest, WA, 98466-6522",(419) 605-2529, ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,47.226424,-122.5169
134,My Memories On Canvas,"10032 Antigua St, Anaheim, CA, 92804-5301", , ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,33.817053,-117.9618
135,"Color Works Canvas, LLC","10034 Quiet Brook Ln, Clinton, MD, 20735-3345", , ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,38.753043,-76.8815
136,"J. Charles Saunders Co., Inc.","1004 E Long Ave, Gastonia, NC, 28054-3171",(704) 866-9156,www.saunders-thread.com,313110,"Fiber, Yarn, and Thread Mills",Potential Primary End Market,Textiles,35.266289,-81.16789
137,Denim Hub LLC,"1004 E Olympic Blvd B, Los Angeles, CA, 90021-1826",(323) 628-7158, ,313210,Broadwoven Fabric Mills,Potential Primary End Market,Textiles,34.034164,-118.2468
