OBJECTID,Name,Address,Phone,Website,NAICS_Code,NAICS_Info,MarketType,Materials,Latitude,Longitude
13,"Vuteq Usa, Inc.","100 Carley Dr, Georgetown, KY, 40324-9363",(502) 863-6322,www.vuteqkentucky.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,38.198457,-84.54311
14,"Fire & Light Originals, LP","100 Ericson CT Ste 100 # 100, Arcata, CA, 95521-8932", ,www.fireandlightoriginals.wordpress.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,40.903254,-124.0702
15,Glass Impulse,"100 SW 11th CT, Boca Raton, FL, 33486-4571",(561) 391-9446,www.glassimpulse.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,26.348501,-80.11008
16,Universal Pultrusions LLC,"100 Tillco Dr, Marshall, AR, 72650",(870) 448-4406,www.special-lite.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,35.913145,-92.65393
17,"Car Finder, LP","100 W Paletown Rd, Quakertown, PA, 18951-2740", ,www.watkinsproducts.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,40.418444,-75.32219
18,Art Glass Studios Inc,"1000 Clint Moore Rd # 103, Boca Raton, FL, 33487-2818",(561) 305-3315, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,26.408107,-80.10689
19,"A-1 Fiberglass-Iowa, Inc.","1000 Dunbar Rd, Fremont, NE, 68025-8800",(402) 721-0076,www.a1fiberglass.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,41.418228,-96.47663
20,Culver Industries Inc,"1000 Industrial Blvd # 400, Aliquippa, PA, 15001-4862",(724) 857-5770,www.culverbrands.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,40.563829,-80.26804
21,"Moderne Glass Company, Inc.","1000 Industrial Blvd, Aliquippa, PA, 15001-4871",(724) 857-5700,www.glassamerica.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,40.563829,-80.26804
22,"Star Auto Glass, Inc.","1000 Westbank Expy, Gretna, LA, 70053-5629",(504) 368-8826,www.starglassnola.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,29.906282,-90.06129
23,"Oldcastle Buildingenvelope, Inc.","10000 N Harrison, Shawnee, OK, 74804-7503",(405) 275-5510,www.obe.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,35.438228,-96.91185
24,"Oldcastle Buildingenvelope, Inc.","1001 Foster Ave, Bensenville, IL, 60106-1445", ,www.crhamericas.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,41.971882,-87.95572
25,Norell Inc,"1001 Innovation Dr, Morganton, NC, 28655-6955",(828) 584-2600,www.nmrtubes.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,35.7487,-81.6322
26,"Glass and Mirror America, LLC","1002 E 87th St, Chicago, IL, 60619",(630) 920-5933,www.glassma.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,41.736797,-87.59994
27,"Crx Laboratories, LLC","1003 Grove Rd Ste A, Greenville, SC, 29605-4626",(888) 460-6160,www.crxlabs.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,34.813839,-82.41811
28,Stardust Glass Studio,"10036 State Route 45 S, Wingo, KY, 42088-9230", , ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,36.640127,-88.74181
29,Sunglass Forum,"1004 Padre Blvd Ste D1, South Padre Island, TX, 78597-6621",(956) 772-9304, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,26.091731,-97.16483
30,"Stained Glass Creations, Incorporated","10049 Lickinghole Rd F, Ashland, VA, 23005-3464",(804) 798-8806,www.decorativeglasssolutions.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,37.702493,-77.44181
31,Attenhofer's Stained Glass Studio LLC,"1005 Central Ave, Metairie, LA, 70001-5747", ,www.attenhofers.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,29.97215,-90.17399
32,Glass Image,"1005 Fig St, Morgan City, LA, 70380-1014",(985) 385-1211, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,29.717386,-91.20828
33,"Oldcastle Buildingenvelope, Inc.","1006 S Saddle Creek Rd, Omaha, NE, 68106-1944",(402) 558-6500,www.obe.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,41.249831,-95.98715
34,Charles Frederick Ottolini,"1007 Boardly Hills Blvd, Sevierville, TN, 37876-6325",(865) 453-1563,www.ottolinistudios.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,35.845985,-83.47196
35,D&B US Fictitious Company 351,"101 John F Kennedy Pkwy, Short Hills, NJ, 07078-2716", , ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,40.741961,-74.36199
36,D&B US Fictitious Company 350,"101 John F Kennedy Pkwy, Short Hills, NJ, 07078-2716", , ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,40.741961,-74.36199
37,Nanogenesys Inc,"101 McKinley Ave, Kenmore, NY, 14217-2462",(716) 207-2504, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,42.964688,-78.86484
38,"Strategic Materials, Inc.","101 S Arch St, Newark, OH, 43055-6202",(740) 349-9523,www.strategicmaterials.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,40.057834,-82.39024
39,"Mekra Lang North America, LLC","101 Tillessen Blvd, Ridgeway, SC, 29130-9424",(803) 337-5264,www.lang-mekra.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,34.291983,-81.00505
40,Military Inspired Inc.,"101 W Rt 30, Big Rock, IL, 60511",(630) 277-7302,www.militaryinspiredshop.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,41.764138,-88.54657
41,Southern Edge Glass,"1010 McGinnis Park CT B, Suwanee, GA, 30024-2136",(770) 904-0026,www.southernedgeglass.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,34.037943,-84.0814
42,Cardinal Glass Industries Inc,"1011 E Madison St, Spring Green, WI, 53588-8037",(608) 588-7415,www.cardinalcorp.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,43.1752,-90.0647
43,Bob's Custom Tile and Glass Remodelers Inc,"10110 Hage Dr, Rogers, MN, 55374-9179",(763) 498-8707,www.bobscustomtileandglass.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,45.139595,-93.61678
44,Les's Glass Service Inc,"10111 W Forest Home Ave, Hales Corners, WI, 53130-2127",(414) 529-1114,www.lesglassservice.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,42.941901,-88.03995
45,Designs In Glass & Wood,"1012 7th Ave S Ste 3, Lake Worth, FL, 33460-4979",(561) 586-2959, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,26.607491,-80.0593
46,"Precision Electronic Glass, Inc.","1013 Hendee Rd, Vineland, NJ, 08360-3295",(856) 691-2234,www.pegglass.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,39.495623,-75.01453
47,Greene Woodworking & Glass,"10136 W Suder Ln, Campbellsburg, IN, 47108-6527",(812) 755-4331,www.vasecandle.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,38.65876,-86.27413
48,F. Mark Spiller Sales Corp.,"1015 Shary Cir Ste 14, Concord, CA, 94518-2449", ,www.theskylightsolutions.net,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,37.953192,-122.0304
49,SMR Automotive Mirror International USA Inc.,"1018 Preston St, Houston, TX, 77002-1823",(832) 998-3073, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,29.761301,-95.36114
50,Roccoware Glassworks LLC,"102 Hazel Blvd, Millville, NJ, 08332-3648",(856) 305-3190, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,39.386591,-74.99753
51,Tyseka,"1021 Brower Rd, Lima, OH, 45801-2301",(419) 860-9585, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,40.769688,-84.12235
52,"Union Art Glass, LLC","10213 Cardigan Dr, Union, KY, 41091-9072",(513) 759-9060, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,38.938505,-84.65482
53,Glass By Glenda,"10214 Hazelhurst Dr, Houston, TX, 77043-3329",(713) 464-6926, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,29.79812,-95.54972
54,"Oldcastle Buildingenvelope, Inc.","10245 E Via Linda Ste 101, Scottsdale, AZ, 85258-5316",(480) 451-6800,www.obe.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,33.574482,-111.8588
55,"Vivid Glass, LLC","1025 N 71st Ave, Phoenix, AZ, 85043-1301",(623) 594-6310,www.forms-surfaces.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,33.45842,-112.2121
56,Caslor Holdings LLC,"10254 W Palmer Dr, Sun City, AZ, 85351-3923",(623) 974-6171, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,33.588231,-112.2794
57,Knuesel Stained Glass,"1026 Church Ave, Wisconsin Rapids, WI, 54494-9272",(715) 325-3772, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,44.31442,-89.82359
58,Barnhart Glass Art,"103 Loblolly Dr, Moncks Corner, SC, 29461-3513",(843) 277-7023, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,33.170641,-80.03954
59,Sunglass Gallery,"103 N Michigan Ave, Atlantic City, NJ, 08401-4118",(609) 246-7235,www.sunglassparadiseofct.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,39.360893,-74.43676
60,Metcalf Group Ltd,"103 Ocean Ave, Sea Girt, NJ, 08750-2121",(732) 449-6633,www.themetcalfgroupltd.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,40.136214,-74.02739
61,Glass City Sales,"1030 S Hlland Sylvania Rd, Holland, OH, 43528",(419) 865-8630, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,41.62067,-83.68421
62,Mike Selfridge,"1030 Sunset Cir, Crescent City, CA, 95531-4432",(707) 464-9324, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,41.752077,-124.1894
63,The Honey Pot Art and Energy LLC,"1031 King Way Dr, Lithonia, GA, 30058-6113",(404) 538-6310, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,33.869911,-84.33617
64,Aqua Aquarium Inc,"1033 S Fremont Ave, Alhambra, CA, 91803-1324", , ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,34.082221,-118.152
65,Whitaker Glass & Mirror LLC,"104 E Superior St, Lebanon, IN, 46052-2535",(765) 482-1500,www.whitglass.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,40.044896,-86.4679
66,Hilliker Glass,"1040 E Chris CT, Midland, MI, 48642-9441",(989) 615-2699, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,43.675627,-84.32714
67,Sem-Com Company Inc,"1040 N Westwood Ave, Toledo, OH, 43607-3263",(419) 537-8813,www.sem-com.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,41.650677,-83.60655
68,Reeves Glass Inc,"1040 Ne State Road 47, Trenton, FL, 32693-5033", ,www.reevesglass.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,29.754006,-82.74059
69,Glass Works of Hickory Inc,"1040 Old Lenoir Rd Ste B, Hickory, NC, 28601-3473",(828) 322-2122,www.glassworksofhickory.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,35.74647,-81.36221
70,"Alumitech, Inc.","10406 150th St, Jamaica, NY, 11435-4924",(718) 739-3785,www.alumitech.biz,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,40.697469,-73.80224
71,Sage Scientific LLC,"10449 Roselle St Ste 1, San Diego, CA, 92121-1560",(858) 247-7430, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,32.894285,-117.219
72,Hanson and Kastles Art Glass,"1045 Center St, San Carlos, CA, 94070-5312",(650) 596-5163,www.hansonartglass.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,37.498153,-122.2467
73,Oregon Glass Company,"10450 SW Ridder Rd, Wilsonville, OR, 97070-8863",(503) 682-3846, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,45.332584,-122.7844
74,Moonbeads & Earthwear,"1048 Bell Rd, Niles, MI, 49120-4065",(269) 687-5066, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,41.797878,-86.24875
75,Fantasy Glassworks,"1048 Franklin Pl, Rockford, IL, 61103-7063",(815) 964-2080,www.fantasyglassworks.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,42.281552,-89.08168
76,Holladay Stained Glass,"10498 Highway 95, Payette, ID, 83661-5309", , ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,44.141332,-116.8996
77,Bilbees Wooden Concepts,"105 Crescent Blvd, Hutchinson, KS, 67502-5513",(816) 946-0762, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,38.073059,-97.92923
78,Middletown Enterprises Inc,"105 N Wabash Ave, Hartford City, IN, 47348-2366",(765) 348-3100,www.sinclairglass.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,40.451472,-85.37968
79,"Cooperheat-Mqs, Inc.","10520 Chester Rd, Cincinnati, OH, 45215-1204",(513) 771-3292, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,39.25961,-84.45371
80,Larry Robertson Associates Inc,"1056 Millwood CT, Indianapolis, IN, 46260-2230",(812) 537-4090,www.beveledglassdesigns.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,39.91119,-86.17757
81,"Oldcastle Buildingenvelope, Inc.","10590 King William Dr, Dallas, TX, 75220-2411", ,www.obe.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,32.868724,-96.90017
82,"Dillmeier Enterprises, Inc.","106 7th St Ste 201, Garden City, NY, 11530-5718",(800) 325-0596,www.dillmeierglass.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,40.724693,-73.63667
83,Blue Sun LLC,"106 N Lakeview Dr, Lake Dallas, TX, 75065-3420",(800) 238-6064,www.monumentalequipment.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,33.122972,-97.02135
84,Amish Rob's Tattoos LLC,"106 S Main St, Morocco, IN, 47963-8290",(219) 863-9727,www.amishrobstattoos.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,40.945943,-87.45481
85,"Openings Unlimited, Inc.","10611 Lawson River Ave, Fountain Valley, CA, 92708-6917",(714) 465-2888, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,33.696769,-117.944
86,"Rellec Apparel Graphics, LLC","10618 Summit St, Lenexa, KS, 66215-2050",(913) 707-5249,www.rellec.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,38.935028,-94.74325
87,Stained Glass Spectrum,"10630 Portal Rd, Atascadero, CA, 93422-2262",(805) 460-9506, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,35.474671,-120.699
88,Duo Plex Glass Ltd,"10655 S Michael Dr, Palos Hills, IL, 60465-1908",(708) 532-4422, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,41.697671,-87.81064
89,"Weissker Manufacturing, Limited Liability Company","10658 W State Highway 294, Palestine, TX, 75801-6501",(903) 538-2271,www.weissker.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,31.652595,-95.76321
90,Artistic Impressions,"106f Mid South Rd, West End, NC, 27376-9192",(910) 420-1443,www.yourartglasssource.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,35.21422,-79.51066
91,Nashboro Glass & Enterprises,"107 Centennial Dr, La Vergne, TN, 37086-3347",(615) 793-8193, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,36.005846,-86.56735
92,Mirror Buddy LLC,"107 Tuscany Way, Panama City Beach, FL, 32407-2878",(850) 867-6034, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,30.221001,-85.84122
93,Windoor Incorporated,"1070 Technology Dr, North Venice, FL, 34275-3617",(407) 481-8400,www.windoorinc.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,27.14317,-82.40758
94,Billy's Mobile Glass,"1073 Clinton Rd, Macon, GA, 31211-1825",(478) 743-7000,www.maconautoglass.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,32.855158,-83.61942
95,M and W Glass,"10745 Vernon Ave, Ontario, CA, 91762-4040",(909) 517-3585, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,34.058945,-117.6851
96,"Pls Mosaics, LLC","1075 Smith Rd, Rockwall, TX, 75032-8300",(972) 839-4160,www.pieceloveandsmalti.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,32.822315,-96.39377
97,Somers Stain Glass Inc,"108 Brook Ave Ste A, Deer Park, NY, 11729-7238",(631) 586-7772,www.somersstainedglassbytriciasomers.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,40.745949,-73.30827
98,Creations In Stained Glass,"108 Macon Rd, Palatka, FL, 32177-7891",(386) 325-4570, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,29.601679,-81.63597
99,Glass Laboratory,"108 Rosecrest Dr, Monroeville, PA, 15146-4018",(412) 779-1391,www.glasslaboratory.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,40.42404,-79.79013
100,Crystal Shadows,"1080 W 200 S, Warsaw, IN, 46580-7304",(574) 269-2722, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,41.204857,-85.86316
101,Austin Cut Glass,"10814 Dreamland Dr, San Antonio, TX, 78230-4204",(210) 316-6628, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,29.539348,-98.5374
102,Eclectic Glass Inc,"10891 Easy St SW, Lowry, MN, 56349-8318",(320) 283-5544, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,45.792884,-95.52311
103,Suzanne Ring Glassman LLC,"109 Emerald Valley Ln, Basking Ridge, NJ, 07920-3446",(908) 903-0212, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,40.637737,-74.58102
104,Central Glass Works,"109 W Main St, Centralia, WA, 98531-4205",(360) 623-1099,www.centralglassworks.org,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,46.716398,-122.9549
105,The Baut Studios Inc,"1095 Main St, Swoyersville, PA, 18704-1337",(570) 288-1431,www.baut.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,41.303318,-75.87191
106,"Mallard, Gene Glass Arts Studio","11 1/2 Hazel St, Oneonta, NY, 13820-1306", , ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,42.466998,-75.05764
107,Arlene Siegel,"11 Highet Ave, Woburn, MA, 01801-2407",(781) 933-0399, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,42.49918,-71.14545
108,Gay Lor Industries Inc,"110 Egbertson Rd, Campbell Hall, NY, 10916-2414",(845) 496-5757,www.alderswholesaleflorist.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,41.450632,-74.27507
109,"Guardian Fabrication, LLC","110 Jack Guynn Dr, Galax, VA, 24333-2534",(276) 236-5196,www.guardianglass.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,36.688872,-80.89042
110,Shack Little Glass,"110 Lakeside Dr, Norman, OK, 73026-0721", , ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,35.219602,-97.38489
111,John's Stained Glass,"110 Pinhook Dr, Jackson, AL, 36545-5741", , ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,31.60443,-87.87288
112,Southeastern Laboratory Apparatus Inc,"110 Walnut Ln, North Augusta, SC, 29860-9203",(803) 279-7668,www.sla-scientificglass.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,33.573779,-81.94063
113,Alabama Bevel Glass Company,"1100 Hillcrest Rd, Adamsville, AL, 35005-2055", , ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,33.597967,-86.9261
114,"Downey Group, LLC","1100 NW 15th Ave, Pompano Beach, FL, 33069-1943",(954) 972-0026,www.downeyglass.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,26.249395,-80.14341
115,Oldcastle Building Envelope,"1101 Fountain Pkwy, Grand Prairie, TX, 75050-1514",(972) 647-4028,www.obe.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,32.778937,-97.05001
116,"Oldcastle Buildingenvelope, Inc.","1101 Fountain Pkwy, Grand Prairie, TX, 75050-1514", ,www.obe.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,32.778937,-97.05001
117,Wichita Stained Glass Co,"1101 S Santa Fe St, Wichita, KS, 67211-2439",(316) 265-4462,www.360wichita.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,37.673056,-97.33039
118,"Lippert Components Manufacturing, Inc.","1103 Pearl St, Chesaning, MI, 48616-1007",(989) 845-3061,www.lci1.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,43.185218,-84.1274
119,Shields Glass,"11035 Early Dawn Rd, Turlock, CA, 95380-9614",(209) 632-8182, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,37.44941,-120.8036
120,"Karat Glass, Inc.","1104 Chestnut St, Burbank, CA, 91506-1625", , ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,34.181209,-118.323
121,Flyleaf Windows Inc.,"11040 Bollinger Canyon Rd # 40, San Ramon, CA, 94582-4969",(925) 344-1181,www.flyleafwindows.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,37.773794,-121.9234
122,Accent Glass & Mirror Corporation,"1105 Lincoln Hwy, North Versailles, PA, 15137-2133",(412) 829-1115, ,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,40.378027,-79.80325
123,Hill Country Order,"1105 Mulberry Dr, Marble Falls, TX, 78654-7215",(830) 385-2775,www.txhillcountrytrail.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,30.557407,-98.29025
124,"Lyon Holdings, Inc.","1105 SE Centennial St, Bend, OR, 97702-1343",(541) 585-4527,www.bendcommercialglass.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,44.038158,-121.293
125,"General Glassblowing Company, Inc.","1107 Ohio Ave, Richmond, CA, 94804-2440",(510) 232-9172,www.generalglassblowing.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,37.930817,-122.3588
126,Metal Craft Products Co Inc,"11071 Denton Dr, Dallas, TX, 75229-5708",(214) 357-9431,www.metalcraftdoors.com,327215,Glass Product Manufacturing Made of Purchased Glass,Potential Secondary End Market,Glass,32.883647,-96.88471
